epoch,background_mse_component,background_prediction_mae,background_prediction_mean,body_mse_component,body_prediction_mean,body_susceptibility_loss,depth_loss,depth_profile_loss,global_gradient_norm,loss,observed_tmi_rms_nt,prediction_fraction_above_1e_4,prediction_fraction_near_saturation,prediction_maximum,prediction_mean,prediction_minimum,prediction_standard_deviation,sensitivity_loss,susceptibility_amplitude_loss,susceptibility_loss,susceptibility_relative_loss,tmi_absolute_loss,tmi_relative_loss,true_body_prediction_mae,tversky_loss,val_background_mse_component,val_background_prediction_mae,val_background_prediction_mean,val_body_mse_component,val_body_prediction_mean,val_body_susceptibility_loss,val_depth_loss,val_depth_profile_loss,val_global_gradient_norm,val_loss,val_observed_tmi_rms_nt,val_prediction_fraction_above_1e_4,val_prediction_fraction_near_saturation,val_prediction_maximum,val_prediction_mean,val_prediction_minimum,val_prediction_standard_deviation,val_sensitivity_loss,val_susceptibility_amplitude_loss,val_susceptibility_loss,val_susceptibility_relative_loss,val_tmi_absolute_loss,val_tmi_relative_loss,val_true_body_prediction_mae,val_tversky_loss,val_weighted_susceptibility_relative_loss,val_weighted_tmi_absolute_loss,val_weighted_tmi_relative_loss,val_weighted_tversky_loss,val_z_center_loss,weighted_susceptibility_relative_loss,weighted_tmi_absolute_loss,weighted_tmi_relative_loss,weighted_tversky_loss,z_center_loss
10,0.0002557956031523645,0.003519891295582056,0.003519891295582056,0.0008735388400964439,0.012125593610107899,0.0008735388400964439,0.020650619640946388,0.008071617223322392,1.66220223903656,0.14177706837654114,0.0,0.24710160493850708,0.02124609425663948,0.10000000149011612,0.003563466714695096,0.0,0.015674136579036713,0.00020367250544950366,0.0005307384999468923,0.0005646675126627088,630.0757446289062,0.0,0.0,0.01757615990936756,0.9854661822319031,0.00036602321779355407,0.004235296510159969,0.004235296510159969,0.0011811383301392198,0.014574764296412468,0.0011811383301392198,0.015558850020170212,0.007585849147289991,0.0,0.1321379691362381,0.0,0.1837882548570633,0.03242380917072296,0.10000000149011612,0.004284902010113001,0.0,0.01873398758471012,0.0002903389686252922,0.0006095514399930835,0.0007735808030702174,1406.7730712890625,0.0,0.0,0.021825212985277176,0.9794002771377563,0.0014067732263356447,0.0,0.0,0.09794002771377563,0.007973000407218933,0.0006300755776464939,0.0,0.0,0.09854669123888016,0.012579004280269146
11,0.00021752163593191653,0.0029366137459874153,0.0029366137459874153,0.0009770296746864915,0.014600622467696667,0.0009770296746864915,0.016281597316265106,0.0076818885281682014,1.7328464984893799,0.13201622664928436,0.0,0.22142590582370758,0.018376199528574944,0.10000000149011612,0.002995677525177598,0.0,0.014568866230547428,0.0001704674941720441,0.00045751690049655735,0.0005972755025140941,754.2791137695312,0.0,0.0,0.01872079074382782,0.9747351408004761,0.00020013471657875925,0.0027578037697821856,0.0027578037697821856,0.0010439067846164107,0.013195423409342766,0.0010439067846164107,0.016691887751221657,0.00734352832660079,0.0,0.13245733082294464,0.0,0.1902344822883606,0.015906067565083504,0.10000000149011612,0.002807880751788616,0.0,0.013967684470117092,0.00017844641115516424,0.0005136462859809399,0.0006220206851139665,587.6140747070312,0.0,0.0,0.02064339630305767,0.9717181324958801,0.0005876141949556768,0.0,0.0,0.0971718430519104,0.00934835895895958,0.0007542793173342943,0.0,0.0,0.09747352451086044,0.008599705994129181
12,0.00015323101251851767,0.002087024739012122,0.002087024739012122,0.0010438751196488738,0.015116832219064236,0.0010438751196488738,0.015323600731790066,0.007626665290445089,1.688940405845642,0.1283445954322815,0.0,0.16162912547588348,0.012549225240945816,0.10000000149011612,0.002153006847947836,0.0,0.01235904823988676,0.00013028756075073034,0.0004186758887954056,0.0005985531024634838,1097.868896484375,0.0,0.0,0.01847391203045845,0.954518735408783,0.00010643296263879165,0.001391396508552134,0.001391396508552134,0.001239268807694316,0.019632330164313316,0.001239268807694316,0.015644533559679985,0.007503572851419449,0.0,0.12623706459999084,0.0,0.13546548783779144,0.008877970278263092,0.10000000149011612,0.0014789124252274632,0.0,0.010513822548091412,0.00010069028212456033,0.00047866866225376725,0.0006728505832143128,619.170166015625,0.0,0.0,0.023113342002034187,0.930766224861145,0.000619170197751373,0.0,0.0,0.09307661652565002,0.008140958845615387,0.0010978691279888153,0.0,0.0,0.09545190632343292,0.007696937769651413
13,6.614391168113798e-05,0.0007983747636899352,0.0007983747636899352,0.001274303300306201,0.015456116758286953,0.001274303300306201,0.015263360925018787,0.007857914082705975,1.9320063591003418,0.12155472487211227,0.0,0.06349969655275345,0.006013447884470224,0.10000000149011612,0.0008725984371267259,0.0,0.008431549184024334,5.870312452316284e-05,0.0005307979299686849,0.0006702237296849489,900.304931640625,0.0,0.0,0.021673282608389854,0.8886792659759521,4.933534364681691e-05,0.0005534572410397232,0.0005534572410397232,0.0015682375524193048,0.01457962580025196,0.0015682375524193048,0.011539991945028305,0.007256403099745512,0.0,0.11426042765378952,0.0,0.031882427632808685,0.0049591064453125,0.10000000149011612,0.0006207515834830701,0.0,0.007418729364871979,4.959373836754821e-05,0.0006459014839492738,0.000808786426205188,2231.280517578125,0.0,0.0,0.025571303442120552,0.8744487762451172,0.002231280319392681,0.0,0.0,0.08744488656520844,0.00428358931094408,0.0009003047598525882,0.0,0.0,0.08886789530515671,0.007405441720038652
14,9.733543265610933e-05,0.0017748423852026463,0.0017748423852026463,0.0013167861616238952,0.011722820810973644,0.0013167861616238952,0.03514483571052551,0.010176368989050388,2.1290173530578613,0.16585862636566162,0.0,0.15274247527122498,0.006737457122653723,0.10000000149011612,0.0018252191366627812,0.0,0.009923097677528858,8.81153391674161e-05,0.0006229995051398873,0.000707060971762985,1272.878662109375,0.0,0.0,0.02198527753353119,0.928779125213623,0.00013491036952473223,0.001823907601647079,0.001823907601647079,0.0013030172558501363,0.011722340248525143,0.0013030172558501363,0.022745726630091667,0.008374812081456184,0.0,0.1449035108089447,0.0,0.14967051148414612,0.009273070842027664,0.10000000149011612,0.0018713980680331588,0.0,0.011625385843217373,0.00011577667464734986,0.0006977897719480097,0.000718963798135519,566.0070190429688,0.0,0.0,0.023967523127794266,0.9731351733207703,0.0005660070455633104,0.0,0.0,0.09731350839138031,0.014370915479958057,0.0012728781439363956,0.0,0.0,0.09287788718938828,0.024968475103378296
15,0.00014135285164229572,0.0018795439973473549,0.0018795439973473549,0.0009602152858860791,0.005827475804835558,0.0009602152858860791,0.018162695690989494,0.008605265989899635,1.1251177787780762,0.13703107833862305,0.0,0.10706493258476257,0.00903079193085432,0.10000000149011612,0.0018995368154719472,0.0,0.01180233433842659,0.00012469028297346085,0.0006340396357700229,0.0005507839960046113,465.6727294921875,0.0,0.0,0.01801179349422455,0.9893060326576233,0.00014046006253920496,0.0017709102248772979,0.0017709102248772979,0.0009991317056119442,0.0008059489191509783,0.0009991317056119442,0.01667974330484867,0.008675850927829742,0.0,0.13508985936641693,0.0,0.0703602060675621,0.009212545119225979,0.10000000149011612,0.0017662803875282407,0.0,0.011703111231327057,0.00012746274296659976,0.0009513841359876096,0.0005697958986274898,200.43228149414062,0.0,0.0,0.019388584420084953,0.9988130927085876,0.00020043221593368798,0.0,0.0,0.09988128393888474,0.00800389051437378,0.0004656730161514133,0.0,0.0,0.09893057495355606,0.009557430632412434
16,0.00022420869208872318,0.0029311012476682663,0.0029311012476682663,0.0011595551623031497,0.008773498237133026,0.0011595551623031497,0.01400075200945139,0.007993469946086407,1.199062466621399,0.1298021674156189,0.0,0.13113228976726532,0.013983845710754395,0.10000000149011612,0.002960684709250927,0.0,0.014761569909751415,0.00020935223437845707,0.0006430128705687821,0.0006918819271959364,1253.6949462890625,0.0,0.0,0.020282156765460968,0.9900274872779846,0.0002722040517255664,0.0036232394631952047,0.0036232394631952047,0.0015440088463947177,0.014077111147344112,0.0015440088463947177,0.01144731417298317,0.007245251443237066,0.0,0.12690407037734985,0.0,0.14908213913440704,0.01668701134622097,0.10000000149011612,0.0036733942106366158,0.0,0.016211269423365593,0.0002533758233767003,0.0007778570870868862,0.0009081063908524811,3430.86572265625,0.0,0.0,0.0263585913926363,0.9863924980163574,0.003430865937843919,0.0,0.0,0.09863925725221634,0.004202061332762241,0.0012536945287138224,0.0,0.0,0.09900273382663727,0.0060072774067521095
17,0.0002037503436440602,0.002823617309331894,0.002823617309331894,0.0009930902160704136,0.009776084683835506,0.0009930902160704136,0.015341660939157009,0.008073396049439907,1.4880506992340088,0.1319531947374344,0.0,0.12824280560016632,0.011531921103596687,0.10000000149011612,0.0028588224668055773,0.0,0.01407448947429657,0.0001901262003229931,0.000537169340532273,0.0005984200979582965,1054.286376953125,0.0,0.0,0.018895182758569717,0.9888986349105835,0.000177753230673261,0.002464513061568141,0.002464513061568141,0.0011475787032395601,0.011842970736324787,0.0011475787032395601,0.012363317422568798,0.007074451539665461,0.0,0.1255597174167633,0.0,0.13802582025527954,0.010574747808277607,0.10000000149011612,0.0025095087476074696,0.0,0.01321190781891346,0.00016492314171046019,0.0006672851741313934,0.0006626659887842834,680.77392578125,0.0,0.0,0.021797889843583107,0.9865744113922119,0.0006807737518101931,0.0,0.0,0.09865744411945343,0.00528886541724205,0.0010542861418798566,0.0,0.0,0.09888991713523865,0.007268257439136505
18,0.00012704193068202585,0.0017240032320842147,0.0017240032320842147,0.0008506966405548155,0.007750980090349913,0.0008506966405548155,0.012196184135973454,0.0072460169903934,1.4841293096542358,0.12437010556459427,0.0,0.09815553575754166,0.00832805410027504,0.10000000149011612,0.001754521974362433,0.0,0.011209732852876186,0.00011948752216994762,0.0005863329861313105,0.0004888692055828869,521.209228515625,0.0,0.0,0.017711026594042778,0.9826177358627319,8.074590004980564e-05,0.0008308436954393983,0.0008308436954393983,0.0009920548181980848,0.0003698117798194289,0.0009920548181980848,0.011606249958276749,0.006772411055862904,0.0,0.12489266693592072,0.0,0.020929565653204918,0.0075677488930523396,0.10000000149011612,0.0008286318043246865,0.0,0.00893274787813425,7.255530363181606e-05,0.0009648211416788399,0.0005364003009162843,420.2129821777344,0.0,0.0,0.019121654331684113,0.9968618154525757,0.0004202128329779953,0.0,0.0,0.0996861532330513,0.004833838436752558,0.0005212094401940703,0.0,0.0,0.0982617437839508,0.004950165748596191
19,0.00014819316857028753,0.0019154999172315001,0.0019154999172315001,0.0013416834408417344,0.015406601130962372,0.0013416834408417344,0.014879696071147919,0.00798527617007494,2.3015499114990234,0.12792333960533142,0.0,0.08235468715429306,0.011108714155852795,0.10000000149011612,0.0019838185980916023,0.0,0.012257742695510387,0.00014687141811009496,0.0005702610942535102,0.0007449382683262229,1258.478271484375,0.0,0.0,0.02315550483763218,0.9544337391853333,0.0005206857458688319,0.006363722495734692,0.006363722495734692,0.0027274179738014936,0.034499701112508774,0.0027274179738014936,0.036401599645614624,0.01075297873467207,0.0,0.18050120770931244,0.0,0.14733469486236572,0.031044311821460724,0.10000000149011612,0.0064987135119736195,0.0,0.022171135991811752,0.0003769797913264483,0.0015120995230972767,0.0016240521799772978,8251.287109375,0.0,0.0,0.037731319665908813,0.9593361616134644,0.008251285180449486,0.0,0.0,0.09593363106250763,0.02564862184226513,0.0012584780342876911,0.0,0.0,0.09544339776039124,0.006894418504089117
20,0.0002734072331804782,0.004959069658070803,0.004959069658070803,0.0011751921847462654,0.008450884371995926,0.0011751921847462654,0.03888070955872536,0.009962040930986404,1.3557308912277222,0.18268556892871857,0.0,0.2074415683746338,0.009995401836931705,0.10000000149011612,0.004976749885827303,0.0,0.015821311622858047,0.0002981671132147312,0.0008751997374929488,0.0007242995779961348,3958.270263671875,0.0,0.0,0.02173932082951069,0.9906818866729736,0.0001021693242364563,0.0011809320421889424,0.0011809320421889424,0.001258842064999044,0.004401636775583029,0.001258842064999044,0.0381733700633049,0.009412134066224098,0.0,0.17767441272735596,0.0,0.07992696017026901,0.008772582747042179,0.10000000149011612,0.0011963843135163188,0.0,0.010110347531735897,9.408264304511249e-05,0.0009234466124325991,0.0006805056473240256,478.4909362792969,0.0,0.0,0.021893933415412903,0.9915114045143127,0.000478490925161168,0.0,0.0,0.0991511344909668,0.028761232271790504,0.003958268091082573,0.0,0.0,0.09906812757253647,0.028918663039803505
21,0.00011070672917412594,0.0013694289373233914,0.0013694289373233914,0.00107076414860785,0.0053599514067173,0.00107076414860785,0.025768449530005455,0.009316732175648212,1.4071228504180908,0.15256564319133759,0.0,0.049652669578790665,0.00875830091536045,0.10000000149011612,0.0013896375894546509,0.0,0.010522457771003246,0.00011393106251489371,0.0007191119948402047,0.0005907353479415178,1027.64111328125,0.0,0.0,0.01886647380888462,0.985772967338562,0.00014665897469967604,0.0015014535747468472,0.0015014535747468472,0.001197130186483264,0.0043768510222435,0.001197130186483264,0.021751802414655685,0.008209234103560448,0.0,0.14589738845825195,0.0,0.025632629171013832,0.01387939415872097,0.10000000149011612,0.0015152494888752699,0.0,0.012072687037289143,0.0001542777317808941,0.0008668354130350053,0.0006718945223838091,1831.6658935546875,0.0,0.0,0.021406259387731552,0.9886913299560547,0.001831665518693626,0.0,0.0,0.09886909276247025,0.013542567379772663,0.001027640770189464,0.0,0.0,0.09857727587223053,0.01645171269774437
22,7.572443428216502e-05,0.0007935372414067388,0.0007935372414067388,0.001022352371364832,0.004864940419793129,0.001022352371364832,0.03285258635878563,0.012547657825052738,1.2193200588226318,0.16593219339847565,0.0,0.014825409278273582,0.007079040631651878,0.10000000149011612,0.000814153696410358,0.0,0.008778125047683716,7.956975605338812e-05,0.0007264057057909667,0.0005490382318384945,427.69146728515625,0.0,0.0,0.018093939870595932,0.9844436645507812,1.7197966371895745e-05,0.0001729341602185741,0.0001729341602185741,0.0009731839527375996,2.2453596102423035e-05,0.0009731839527375996,0.08743049949407578,0.02217021770775318,0.0,0.27637335658073425,0.0,0.0017837524646893144,0.001687520300038159,0.10000000149011612,0.00017221218149643391,0.0,0.004136534407734871,2.203471194661688e-05,0.0009716756176203489,0.0004951909650117159,34.332427978515625,0.0,0.0,0.018935006111860275,0.9998918175697327,3.43324281857349e-05,0.0,0.0,0.0999891385436058,0.06526029855012894,0.00042769196443259716,0.0,0.0,0.098443903028965,0.020304925739765167
23,0.00015988700033631176,0.001967743970453739,0.001967743970453739,0.0011758600594475865,0.007116822991520166,0.0011758600594475865,0.03311964124441147,0.012174772098660469,1.7257508039474487,0.1684090793132782,0.0,0.06353915482759476,0.012702728621661663,0.10000000149011612,0.0019938182085752487,0.0,0.012577073648571968,0.00015266696573235095,0.0008348249830305576,0.0006678738864138722,1475.1817626953125,0.0,0.0,0.020421819761395454,0.9903923273086548,0.00026980909751728177,0.003143510315567255,0.003143510315567255,0.0017738566966727376,0.012283903546631336,0.0017738566966727376,0.023922786116600037,0.008439412340521812,0.0,0.150125652551651,0.0,0.12552174925804138,0.024034321308135986,0.10000000149011612,0.0031873630359768867,0.0,0.01623988151550293,0.0002507375320419669,0.0009393807267770171,0.001021833042614162,1514.110107421875,0.0,0.0,0.02688942663371563,0.9855396747589111,0.0015141102485358715,0.0,0.0,0.09855400025844574,0.015483375638723373,0.0014751814305782318,0.0,0.0,0.09903934597969055,0.020944859832525253
